needle_scale,extent,number_of_drops,number_of_hits,drops_per_hits,pi
1.0,1.0,10000,6351,1.574555188159345,3.14911037631869
1.0,1.0,10000,6256,1.5984654731457801,3.1969309462915603
1.0,1.0,10000,6365,1.5710919088766693,3.1421838177533385
1.0,1.0,10000,6394,1.563966218329684,3.127932436659368
1.0,1.0,10000,6401,1.562255897516013,3.124511795032026
1.0,1.0,10000,6334,1.5787811809283234,3.157562361856647
1.0,1.0,10000,6326,1.5807777426493834,3.161555485298767
1.0,1.0,10000,6342,1.576789656259855,3.15357931251971
1.0,1.0,10000,6268,1.595405232929164,3.190810465858328
1.0,1.0,10000,6355,1.5735641227380015,3.147128245476003
1.0,1.0,10000,6400,1.5625,3.125
1.0,1.0,10000,6425,1.556420233463035,3.11284046692607
1.0,1.0,10000,6331,1.57952930026852,3.15905860053704
1.0,1.0,10000,6390,1.5649452269170578,3.1298904538341157
1.0,1.0,10000,6387,1.565680288085173,3.131360576170346
1.0,1.0,10000,6369,1.5701051970482023,3.1402103940964046
1.0,1.0,10000,6404,1.5615240474703311,3.1230480949406623
1.0,1.0,10000,6357,1.5730690577316344,3.146138115463269
1.0,1.0,10000,6368,1.57035175879397,3.14070351758794
1.0,1.0,10000,6433,1.55448468832582,3.10896937665164
1.0,1.0,10000,6348,1.575299306868305,3.15059861373661
1.0,1.0,10000,6331,1.57952930026852,3.15905860053704
1.0,1.0,10000,6424,1.5566625155666252,3.1133250311332503
1.0,1.0,10000,6292,1.589319771137953,3.178639542275906
1.0,1.0,100000,63504,1.5747039556563367,3.1494079113126734
1.0,1.0,100000,63667,1.570672404856519,3.141344809713038
1.0,1.0,100000,63870,1.565680288085173,3.131360576170346
1.0,1.0,100000,63694,1.5700065940276948,3.1400131880553896
1.0,1.0,100000,63508,1.5746047742016753,3.1492095484033507
1.0,1.0,100000,63523,1.57423295499268,3.14846590998536
1.0,1.0,100000,63589,1.572599034424193,3.145198068848386
1.0,1.0,100000,63601,1.5723023222905301,3.1446046445810603
1.0,1.0,100000,63842,1.5663669684533692,3.1327339369067384
